#Gene	TotalClinvarVariants	PLpMissense	BenignMissense	PLpNullVariants	PLpNonNullVariants
PIBF1:10464|DIS3:22894	2	0	2	0	0
MIER3:166968	2	0	1	0	0
CLCN1:1180|FAM131B:9715	1	0	0	1	0
HSF5:124535	4	0	4	0	0
ARSH:347527	33	0	25	0	0
DIP2C:22982	469	0	125	0	0
ASB15:142685	7	0	7	0	0
C1orf131:128061	2	0	2	0	0
LY6H:4062	4	0	4	0	0
PRKX:5613	11	0	8	0	0
MSRA:4482	14	0	14	0	0
FCHSD2:9873|ATG16L2:89849	4	0	4	0	0
TBC1D22B:55633|TMEM217:221468|TMEM217B:121725057	1	0	1	0	0
PPID:5481	9	0	7	0	0
GPD1L:23171	311	0	134	0	0
TIGIT:201633	9	0	8	0	0
NDUFA11:126328|LOC112552175:112552175	15	0	3	0	0
ATP6V0D2:245972	41	0	10	0	0
CLVS2:134829	7	0	7	0	0
CDKN2A:1029	1138	30	638	72	31
OR10Q1:219960	16	0	16	0	0
CD38:952	8	0	5	0	0
OR8B4:283162	5	0	5	0	0
ZNF319:57567	13	0	13	0	0
GLUL:2752	217	5	46	2	4
CPTP:80772	11	0	10	0	0
OR11H1:81061	22	0	21	0	0
CYP7B1:9420	378	11	174	28	12
CLSPN:63967	22	0	20	0	0
NRL:4901	186	8	85	14	8
PSD:5662|LOC124416894:124416894	6	0	5	0	0
KAT7:11143	8	0	6	0	0
DZANK1:55184	15	0	13	0	0
KIF26A:26153	113	4	102	1	4
PTGES3:10728	2	0	1	0	0
ST7:7982	4	0	2	0	0
MLYCD:23417	393	2	176	21	5
IGL:3535|IGLL5:100423062	2	0	2	0	0
TGFB1:7040	268	11	133	1	10
F2RL1:2150	11	0	9	0	0
DNAI1:27019	648	4	166	80	13
NFATC1:4772	125	0	73	0	0
RAPGEF4:11069|RAPGEF4-AS1:91149	1	0	1	0	0
HEPHL1:341208	43	1	33	2	2
MAX:4149	369	5	180	19	3
ZACN:353174	10	0	10	0	0
OPN1LW:5956	13	2	5	4	2
TBC1D5:9779	13	0	12	0	0
ZNF239:8187	14	0	14	0	0
TYW3:127253	3	0	2	0	0
PM20D2:135293	14	0	14	0	0
TMC1:117531	394	13	145	33	15
SGCG:6445|SACS:26278	10	0	2	0	0
SFMBT2:57713	25	0	23	0	0
SCNN1A:6337|TNFRSF1A:7132	4	0	0	0	0
PER3:8863	64	1	50	2	2
FCGBP:8857	138	0	137	0	0
LEO1:123169	12	0	12	0	0
RPL31:6160	23	0	5	0	0
RNF166:115992	10	0	10	0	0
CDC42EP1:11135	20	0	15	0	0
CNGA2:1260	26	0	19	0	0
CSPG5:10675	20	0	19	0	0
L2HGDH:79944	198	8	81	18	11
ATP6V1C2:245973	16	1	13	0	1
RND3:390	5	0	2	0	0
NUP88:4927|RABEP1:9135	1	0	0	0	0
PPP1R18:170954	18	0	18	0	0
RAD1:5810|TTC23L:153657	8	0	7	0	0
TMEM43:79188|CHCHD4:131474	1	0	0	0	0
KLHL12:59349	10	0	10	0	0
C11orf87:399947	1	0	1	0	0
EIF2AK4:440275	325	8	66	43	17
AQP10:89872	4	0	3	0	0
IDI1:3422|IDI2-AS1:55853	5	0	5	0	0
CCDC142:84865	18	0	18	0	0
SH3GL1:6455	20	0	9	0	0
NUTM2F:54754	28	0	27	0	0
CRISPLD1:83690	12	0	11	0	0
TAS2R41:259287|EPHA1-AS1:285965	10	0	10	0	0
RANBP3:8498	12	0	12	0	0
NECAB3:63941	7	0	7	0	0
DIDO1:11083	47	0	41	0	0
LAMP5:24141|LAMP5-AS1:101929329	1	0	1	0	0
FLNB:2317	1428	32	603	39	35
DOCK1:1793	38	0	34	1	0
ARHGDIB:397	5	0	4	0	0
SLCO1B3:28234|SLCO1B3-SLCO1B7:115072896	166	0	56	3	0
RAD54L:8438|LRRC41:10489	109	2	69	0	2
RSPH10B:222967	8	0	8	0	0
ADAM19:8728	29	0	26	0	0
CRLF3:51379	5	0	5	0	0
DNAAF3:352909|DNAAF3-AS1:101930593	290	3	113	23	6
FAM72D:728833	4	0	4	0	0
ADAMTS15:170689	33	0	28	0	0
AK5:26289	20	0	17	0	0
MRPS21:54460	2	0	2	0	0
C2:717|ZBTB12:221527	3	0	3	0	0
ZNF22:7570	2	0	2	0	0
NOL12:79159	5	0	5	0	0
EFNA4:1945|DCST1-AS1:100505666	3	0	1	0	0
SF3B6:51639	2	0	0	0	0
RSPH4A:345895	302	3	151	28	4
CFAP70:118491	22	0	21	1	0
CRYAB:1410	227	5	118	7	8
SMC1B:27127	31	1	25	0	1
FYB2:199920	1	0	0	0	0
CCDC59:29080|METTL25:84190	7	0	7	0	0
AVPI1:60370	2	0	2	0	0
IFT88:8100	323	0	158	0	0
SHPK:23729	135	0	73	0	0
STAT4:6775|STAT4-AS1:105373805	20	0	5	0	0
PTPRK:5796	20	0	17	0	0
ZBTB25:7597	8	0	8	0	0
PTPRF:5792	80	0	53	1	0
COG1:9382|FAM104A:84923	25	0	13	0	0
PAX6:5080|LOC106007493:106007493	1	0	0	0	1
NETO2:81831	13	0	13	0	0
STAP1:26228	61	1	21	0	1
TASP1:55617	15	1	10	2	1
SERPINE2:5270	6	0	5	0	0
SPOCK2:9806	16	0	14	0	0
ISLR2:57611	11	0	9	0	0
UBE2S:27338	8	0	5	0	0
FER1L5:90342	50	0	48	0	0
PRR5L:79899	11	0	8	0	0
MRPL54:116541	3	0	3	0	0
KRTCAP3:200634	9	0	9	0	0
SPTBN2:6712	866	16	446	19	19
ZNF397:84307|ZSCAN30:100101467	8	0	8	0	0
BCORL1:63035	160	3	122	2	3
MCM4:4173	473	0	210	2	0
SLC2A1:6513|SLC2A1-DT:440584	8	0	0	0	1
ALMS1:7840	5288	7	2529	580	27
RIOX1:79697|HEATR4:399671|ACOT1:641371	2	0	1	0	0
TBC1D28:254272	11	0	10	0	0
MUC5B:727897|MIR6744:102466725	1	0	0	0	0
EXO5:64789	25	0	16	0	0
SLTM:79811	21	1	20	0	1
NFAT5:10725	517	0	277	0	0
MRC2:9902	32	0	28	0	0
SERPINB11:89778	15	0	14	0	0
MATN2:4147	22	0	21	0	0
PLEKHM1:9842	55	1	30	2	1
PCMT1:5110	5	0	5	0	0
PSG1:5669	23	0	23	0	0
FGF13:2258	14	5	5	1	5
MTCH2:23788	9	0	9	0	0
LENG1:79165	10	0	10	0	0
TUBGCP2:10844	51	1	33	2	1
CRELD1:78987|IL17RC:84818	1	0	0	0	0
JDP2:122953	5	0	5	0	0
VCX2:51480|LOC106029241:106029241	24	0	22	0	0
OTUD1:220213	23	0	19	0	0
RNASE10:338879	7	0	7	0	0
KLHL25:64410	22	0	22	0	0
ABCC5:10057	28	0	23	0	0
TMEM175:84286	26	0	23	0	0
NRK:203447	31	0	27	0	0
CPT2:1376	848	19	360	98	22
MAPKAPK3:7867	213	1	105	0	1
ZNF621:285268	11	0	11	0	0
ZNF449:203523	5	0	5	0	0
RNF5:6048	3	0	3	0	0
SRC:6714	54	1	10	0	1
GLRX2:51022|LOC122149333:122149333	1	0	1	0	0
CXCL12:6387	30	0	5	0	0
NKPD1:284353	17	0	17	0	0
DUT:1854	5	1	3	0	1
THAP9:79725	18	0	18	0	0
ITPR3:3710	246	3	79	0	3
PTS:5805	232	23	43	28	30
TMEM247:388946	6	0	6	0	0
AKIP1:56672	1	0	1	0	0
TEN1:100134934|TEN1-CDK3:100529145	2	0	0	0	0
RANBP3L:202151	11	0	11	0	0
SLC19A1:6573|COL18A1:80781	876	0	319	62	4
ETFDH:2110|C4orf46:201725	4	0	0	0	0
HSD17B1:3292	1	0	1	0	0
ANKRD50:57182	21	0	21	0	0
IMPA1:3612	17	0	11	2	0
HDAC7:51564	35	0	30	0	0
SOCS4:122809	14	0	12	0	0
BUB1B:701|BUB1B-PAK6:106821730	176	0	102	1	1
IQSEC3:440073	18	0	16	0	0
LHFPL2:10184	2	0	2	0	0
CHRM5:1133|AVEN:57099	23	0	22	0	0
SPNS3:201305	22	0	20	0	0
GYS1:2997	545	0	223	21	2
ARMC8:25852	8	0	8	0	0
FUS:2521	431	13	95	19	14
TOR1AIP1:26092|LOC112577517:112577517	86	0	62	3	0
YY1AP1:55249	41	0	22	8	1
SATB2:23314	583	20	191	93	28
LY6G5C:80741	3	0	3	0	0
PDE12:201626	9	0	9	0	0
SLC35D3:340146	15	0	14	0	0
PHF10:55274|C6orf120:387263	3	0	2	0	0
NDUFA4:4697	44	0	8	2	0
COL26A1:136227	9	0	9	0	0
KCNE3:10008	93	0	49	0	0
COG6:57511	304	2	83	16	4
CCDC54:84692	15	0	15	0	0
ZNF816-ZNF321P:100529240	8	0	0	0	0
DZIP3:9666	28	0	26	0	0
ADGRA2:25960	50	0	46	0	0
CD300LG:146894	16	0	16	0	0
ALG10B:144245	16	0	14	0	0
IRF2:3660	8	0	5	0	0
CCRL2:9034	10	0	9	0	0
SHISA9:729993	8	0	8	0	0
ITGA6:3655	256	1	73	8	5
ZNF75A:7627	10	0	10	0	0
MYL1:4632	21	1	3	1	1
MXD1:4084	1	0	1	0	0
MRPL39:54148	12	1	8	1	3
RPS6KA1:6195	9	0	9	0	0
SCO2:9997|NCAPH2:29781	232	4	130	13	4
FAM120AOS:158293	3	1	2	0	1
WDR74:54663	13	0	10	0	0
SIL1:64374	297	1	124	26	4
NEURL1B:54492	21	0	21	0	0
PFAS:5198|CTC1:80169	50	0	19	6	0
HSPA1A:3303	4	0	3	0	0
CHFR:55743	20	0	17	0	1
STARD3:10948	14	0	14	0	0
EEFSEC:60678	13	0	12	0	0
EDC3:80153	16	1	9	0	1
RBM15:64783|LOC112577475:112577475	2	0	2	0	0
SERINC1:57515	9	0	9	0	0
LIAS:11019	333	4	142	19	4
ETFA:2108	389	3	88	27	6
LSAMP:4045	6	0	6	0	0
CSMD1:64478|LOC105377785:105377785	49	0	30	0	0
RNASEH2A:10535	317	3	128	9	3
ZNF180:7733	15	0	15	0	0
FAM86B1:85002	8	0	8	0	0
RBM4:5936|RBM14-RBM4:100526737	2	0	2	0	0
CBLN4:140689	1	0	1	0	0
PEX12:5193	442	2	166	57	6
SLC13A3:64849	141	2	73	0	2
ABCB8:11194	27	0	20	0	0
TUBGCP4:27229	377	0	111	28	1
ATIC:471|FN1:2335|LOC122861288:122861288|LOC122861289:122861289	1	0	0	0	0
UNC13B:10497	44	0	40	0	0
CASC8:727677|CASC21:103021164	1	0	0	0	0
P2RX6:9127	13	0	11	0	0
SUGT1:10910	7	0	6	0	0
DNAH11:8701|CDCA7L:55536	88	0	26	11	3
CCDC136:64753	37	0	32	0	0
NDUFB9:4715|TATDN1:83940	1	0	0	0	0
PPM1D:8493	179	0	59	40	1
GCDH:2639|SYCE2:256126	46	3	5	3	4
SERPINA9:327657	16	0	16	0	0
ZMPSTE24:10269	193	3	46	22	5
TMPRSS12:283471	11	0	11	0	0
TMCO5A:145942	9	0	9	0	0
LOC107133510:107133510|LOC110006319:110006319	2	0	0	0	0
PHOX2A:401	16	0	6	2	1
PDZD7:79955	903	4	445	50	7
AQP6:363	15	0	12	0	0
C6orf163:206412	3	0	3	0	0
GSTK1:373156|TMEM139-AS1:105375545	5	0	3	0	0
STAC3:246329	212	1	83	8	1
LRRC57:255252	1	0	1	0	0
SDC2:6383	5	0	5	0	0
KRTAP4-12:83755	8	0	8	0	0
OR5T3:390154	8	0	8	0	0
ACSL3:2181|ACSL3-AS1:105373904	1	0	1	0	0
DCT:1638	23	1	16	2	1
CDK10:8558	47	1	26	14	2
RECQL4:9401	4137	5	2093	259	15
RANBP9:10048|NOL7:51406	3	0	3	0	0
MRPL19:9801	11	0	9	0	0
KIAA2026:158358	66	0	65	0	0
LMNB2:84823	492	3	243	0	3
RMI2:116028	8	0	8	0	0
AMH:268|LOC108783649:108783649	2	0	0	0	0
POM121L2:94026	22	0	22	0	0
B3GNT7:93010	10	0	10	0	0
BTD:686	514	44	200	66	49
CYP4X1:260293	15	0	15	0	0
EPB41L3:23136	39	1	34	0	1
NUDC:10726	4	0	3	0	0
NFKB2:4791|LOC121815964:121815964	13	0	4	0	0
ACTR3B:57180	3	0	3	0	0
FXYD2:486|FXYD6-FXYD2:100533181	68	1	6	0	1
HSP90AA1:3320	16	0	11	1	0
OR6C68:403284	7	0	7	0	0
PIGP:51227	114	0	54	1	0
NPC2:10577|MIR4709:100616211	2	0	1	0	0
ANAPC7:51434	7	0	4	0	1
TNFRSF25:8718	13	0	9	0	0
FSIP2:401024|FSIP2-AS1:107985781	107	0	101	3	0
COL1A1:1277	2292	264	478	531	367
ZNF10:7556	9	0	9	0	0
DOHH:83475	16	4	9	3	4
SNAP47:116841	17	0	13	0	0
SPEN:23013	205	1	131	48	1
RIC1:57589	45	1	36	0	2
IFNA4:3441	14	0	12	0	0
ZNF16:7564	15	0	15	0	0
TMEM266:123591|LOC101929439:101929439	1	0	1	0	0
ARFGEF1:10565	65	1	27	19	2
FARS2:10667	423	14	200	22	14
GMDS:2762	3	0	3	0	0
OR4K17:390436	9	0	8	0	0
TREML1:340205	6	0	6	0	0
GARS1:2617	635	21	284	3	23
LPCAT3:10162	3	0	3	0	0
FLI1:2313|SENCR:100507392	18	0	1	0	0
GHITM:27069	11	0	11	0	0
HDC:3067	23	0	20	0	1
STK11IP:114790	44	0	43	0	0
APOA2:336	25	0	6	1	1
EFCAB12:90288	13	0	12	0	0
BCL2L10:10017	7	0	7	0	0
RPRML:388394|LRRC37A2:474170	4	0	4	0	0
NPBWR2:2832	10	0	10	0	0
KCNS2:3788|STK3:6788	9	0	8	0	0
ADAMTS8:11095	26	0	24	0	0
TMEM254:80195|TMEM254-AS1:219347	1	0	1	0	0
TCEAL9:51186	1	0	1	0	0
RECQL5:9400	47	0	40	0	0
CEACAM8:1088|LIPE-AS1:100996307	12	0	11	0	0
TMEM154:201799	5	0	5	0	0
DEUP1:159989	2	0	1	0	0
METAP1:23173	8	0	6	1	0
C7orf31:136895	2	0	2	0	0
PHYKPL:85007	22	2	18	0	2
FAS:355	329	21	115	53	25
SMPD3:55512	23	0	23	0	0
ANKS6:203286|LOC124310614:124310614	17	0	8	1	0
ZNHIT3:9326|MYO19:80179	8	0	7	0	0
RHOXF2:84528	10	0	10	0	0
CDH15:1013	146	0	97	0	0
ZBTB46:140685	15	0	14	0	0
CLEC2A:387836|KLRF2:100431172	11	0	11	0	0
SDCBP:6386	2	0	2	0	0
P2RY13:53829|MED12L:116931	2	0	2	0	0
CLK2:1196	15	0	13	0	0
CHRNG:1146	127	5	35	14	8
DDX43:55510	12	0	11	0	0
CDK6:1021	32	1	3	0	1
NDRG3:57446	4	0	4	0	0
HADHA:3030|HADHB:3032	4	0	0	0	0
CMTM3:123920|CMTM4:146223	3	0	3	0	0
ZNF260:339324	8	0	8	0	0
ALOX5AP:241	5	0	2	0	0
CBLIF:2694	116	2	51	5	3
ZKSCAN3:80317	11	0	11	0	0
DNM1:1759|LOC113839516:113839516	8	0	0	0	0
MYOM3:127294	47	0	46	0	0
INVS:27130	646	1	323	40	1
ZNF195:7748	9	0	9	0	0
SPICE1:152185	22	0	20	0	0
TMEM170B:100113407	1	0	1	0	0
ST7:7982|ST7-AS1:93653	2	0	2	0	0
PELI3:246330|DPP3-DT:101928069	3	0	3	0	0
MYD88:4615	120	1	56	3	1
SAXO2:283726	12	0	12	0	0
CLTB:1212|ARL10:285598	2	0	2	0	0
ALDH1A3:220|ALDH1A3-AS1:101927751	73	5	12	4	6
NPSR1:387129|NPSR1-AS1:404744	7	0	5	0	0
RNF213:57674	262	3	124	0	3
ZMYND10:51364	157	3	80	13	2
SCAF8:22828	14	0	13	0	0
NF1:4763|LOC108281170:108281170|LOC108281180:108281180	1	0	0	0	1
TMEM130:222865	13	0	13	0	0
FOXP1:27086	603	18	183	78	40
BCKDHA:593	569	28	155	68	33
SREBF1:6720	47	3	36	1	3
IYD:389434	64	3	27	0	3
TMEM37:140738	4	0	3	0	0
CASP3:836	7	0	3	0	0
MDH2:4191	465	2	228	3	3
ZSCAN10:84891	33	0	27	2	0
C16orf74:404550	3	0	2	0	0
SLC43A2:124935	16	0	15	0	0
CPXM1:56265	22	0	20	0	0
DTD1:92675	6	0	5	0	0
GFRA1:2674	22	0	11	3	0
TAS2R39:259285	7	0	7	0	0
TMEM88B:643965	7	0	7	0	0
ACO2:50|POLR3H:171568	172	2	58	13	3
C1orf87:127795	5	0	3	0	0
DLGAP5:9787	17	0	16	0	0
ZNF45:7596|ZNF45-AS1:118827818	16	0	16	0	0
B3GAT1:27087	10	0	9	0	0
WDR46:9277	18	0	16	0	0
MT1X:4501	2	0	2	0	0
TERF2:7014	23	0	10	0	0
EPS15:2060	13	0	13	0	0
INHBC:3626	11	0	11	0	0
GABRR1:2569	11	0	10	0	0
SRI:6717|SRI-AS1:102723885|LOC121740690:121740690	1	0	0	0	0
QTRT2:79691	4	0	4	0	0
MYL9:10398|DLGAP4-AS1:101926987	9	0	7	0	1
PRM2:5620	11	0	4	0	0
JAGN1:84522	116	2	54	2	2
ILF2:3608	1	0	1	0	0
ZNF296:162979	6	0	6	0	0
TEFM:79736	7	0	7	0	0
ZNF705A:440077	6	0	6	0	0
SMAGP:57228	2	0	2	0	0
CCDC74B:91409	11	0	11	0	0
ANKRD31:256006	61	0	58	2	0
ZKSCAN8:7745	10	0	10	0	0
GDF2:2658	192	4	66	0	4
GJB6:10804	162	6	47	2	6
PER1:5187|MIR6883:102465532	1	0	0	0	0
BECN1:8678	9	0	8	0	0
IDO2:169355	19	0	18	0	0
ZBTB5:9925	13	0	13	0	0
DPH5:51611|SLC30A7:148867	5	1	3	1	1
WNT7B:7477	15	2	8	2	2
PHF21B:112885	15	0	15	0	0
ATP7A:538	1353	36	609	167	52
GNAO1:2775|GNAO1-DT:283856	1	0	0	0	0
ST3GAL4:6484	7	0	4	0	0
OR4A5:81318	13	0	13	0	0
DENND5B:160518	22	0	21	0	0
DCAKD:79877	12	0	10	0	0
SLX4IP:128710	4	0	4	0	0
STAT2:6773	385	1	173	19	3
DDX17:10521	2	0	1	0	0
RP1L1:94137	898	2	570	23	2
KRT86:3892	6	0	0	0	0
KIAA1217:56243	60	0	56	0	0
CPS1:1373	1436	23	342	180	34
SLC22A15:55356|LOC101928977:101928977	1	0	1	0	0
ALDOA:226	1	0	0	0	0
UBN2:254048	36	0	31	1	0
AMHR2:269	79	7	34	13	8
MMP26:56547|OR51F2:119694	10	0	10	0	0
ADCY8:114	32	0	26	0	0
CINP:51550	2	0	1	1	0
CTSK:1513	282	22	64	61	21
GSDME:1687	277	1	87	2	4
SH2D2A:9047	8	0	7	0	0
DLD:1738	482	9	85	64	12
COA4:51287	2	0	2	0	0
ZNF511:118472|ZNF511-PRAP1:104326056	1	0	1	0	0
C11orf65:160140	2	0	2	0	0
TSSK6:83983	1	0	1	0	0
CNOT4:4850	5	0	5	0	0
CDCA7:83879	182	4	70	1	4
SSPN:8082|BHLHE41:79365	18	0	16	0	0
RGS11:8786	17	0	14	0	0
HPCAL4:51440	3	0	3	0	0
MAPK1:5594	23	8	7	1	10
PSMB6:5694	5	0	5	0	0
FAM166A:401565|STPG3:441476|STPG3-AS1:100129722	5	0	4	0	0
PAOX:196743	8	0	7	0	0
SPRN:503542	14	0	14	0	0
SEPTIN9:10801	384	2	99	0	3
RFX7:64864	50	1	36	0	1
CALR:811|LOC117125596:117125596	4	0	1	0	0
XIST:7503	1	0	0	0	1
UBXN8:7993	6	0	5	0	0
SUGT1P4-STRA6LP-CCDC180:57653|CCDC180:100499483	49	0	44	0	0
EPHB4:2050|SLC12A9:56996	19	0	9	2	0
GLB1L2:89944	29	0	28	0	0
EVPLL:645027	11	0	11	0	0
RPF2:84154	7	0	7	0	0
EXOC6:54536	8	0	8	0	0
AP1B1:162	58	3	20	7	3
TRPC7:57113|TRPC7-AS2:106478968	4	0	4	0	0
CYB5R2:51700	6	0	6	0	0
CLN5:1203	614	7	175	66	11
HTR2B:3357|PSMD1:5707	17	0	14	0	0
PLEKHG6:55200	25	0	25	0	0
NCAPG:64151|LCORL:254251	2	0	2	0	0
WDR18:57418	19	0	18	0	0
ETFB:2109	236	5	79	8	6
GK5:256356	5	0	5	0	0
EXOC3L2:90332|BLOC1S3:388552	19	0	14	0	0
ZNF521:25925	31	0	28	1	0
PSMA3:5684|PSMA3-AS1:379025	38	0	13	1	0
RNF31:55072	461	1	215	0	1
ZNF385A:25946|GPR84-AS1:102724050	10	0	8	0	0
DAZAP1:26528	5	0	4	0	0
MEF2A:4205	21	2	10	1	2
FAM117A:81558	7	0	7	0	0
PRAMEF16:654348	1	0	0	0	0
GRAP:10750|SLC5A10:125206	2	0	2	0	0
TRMT13:54482	6	0	5	0	0
ACTRT3:84517	10	0	10	0	0
PRKACB:5567	9	5	4	0	5
SOX18:54345|LOC108281116:108281116	1	0	0	0	0
C15orf40:123207	2	0	2	0	0
TAF9B:51616	9	0	7	0	0
SPTB:6710|PLEKHG3:26030	8	0	4	0	0
PDIA3:2923	25	0	9	0	1
ZSCAN25:221785	16	0	16	0	0
BLOC1S3:388552	112	0	66	5	0
SATB1:6304	52	6	22	9	9
LCMT1:51451	7	0	6	0	0
MAPKAPK5:8550	10	0	7	2	0
SGF29:112869	3	0	3	0	0
NFKBIB:4793	14	0	13	0	0
ZNF697:90874	19	0	19	0	0
PPP1R36:145376	17	0	15	0	0
FAM162B:221303	9	0	9	0	0
SFXN1:94081	9	0	8	0	0
PDE12:201626|DENND6A:201627	2	0	2	0	0
KLHL22:84861	8	0	8	0	0
FAM83E:54854|SPACA4:171169	6	0	6	0	0
DSC2:1824	1255	1	608	57	2
NFS1:9054|ROMO1:140823	2	0	1	0	0
TSHR:7253|CEP128:145508	15	1	7	0	1
SCD:6319	8	0	4	0	0
FKTN:2218|FKTN-AS1:105376199	5	0	0	0	0
ARID1B:57492|LOC123881345:123881345	1	0	0	0	0
RHCE:6006	18	0	12	4	0
LSM5:23658	1	0	1	0	0
GJB5:2709	10	0	10	0	0
DOK3:79930	24	0	22	0	0
CDC42SE1:56882	4	0	3	0	0
NOP9:161424	20	0	20	0	0
CDH3:1001	690	5	302	37	6
RAF1:5894	888	33	359	0	33
MAPK15:225689	25	0	24	0	0
CD300LD:100131439	2	0	2	0	0
BIVM:54841|BIVM-ERCC5:100533467	5	0	3	0	0
PCDHA@:56117|PCDHA6:56142|PCDHA5:56143|PCDHA4:56144|PCDHA3:56145|PCDHA2:56146|PCDHA1:56147	26	0	26	0	0
PIK3C2G:5288|PLCZ1:89869	27	3	18	4	3
NIPBL:25836	1349	67	403	335	106
ZNF431:170959	17	0	16	0	0
HOXB3:3213|HOXB-AS1:100874362	13	0	13	0	0
CLDN16:10686	184	20	34	9	23
BCL3:602	16	0	14	0	0
TLR9:54106	41	1	28	0	1
TMEM262:100130348	2	0	2	0	0
COL22A1:169044	56	0	51	0	0
HOXB8:3218	5	0	5	0	0
C22orf31:25770	4	0	4	0	0
KBTBD13:390594	500	4	294	0	4
MZT2B:80097	4	0	4	0	0
OPRPN:58503	1	0	1	0	0
FGD6:55785	30	0	27	0	0
SLC22A5:6584|MIR3936HG:553103	20	0	0	0	1
CGB3:1082	2	0	2	0	0
CYP2D6:1565|LOC110740340:110740340	46	0	0	0	0
MS4A13:503497	1	0	1	0	0
WDR53:348793	8	0	8	0	0
ADSL:158	772	24	222	26	27
PRRC2C:23215	45	0	45	0	0
TONSL:4796	548	0	239	18	1
ARAP1:116985	46	0	41	0	0
EIF5A2:56648	4	0	4	0	0
ARHGAP9:64333	13	0	12	0	0
TMEM145:284339	15	0	15	0	0
USP14:9097	15	0	3	1	0
NAA30:122830	7	1	6	0	1
LONRF1:91694	21	0	21	0	0
CD37:951|SLC6A16:28968	6	0	4	0	0
FGD3:89846	15	0	13	0	0
IDH3G:3421|SSR4:6748	1	0	0	0	0
RGR:5995	225	0	91	1	1
ARHGEF6:9459	63	0	36	0	0
SPATA9:83890|RFESD:317671	5	0	5	0	0
ANKS1A:23294	40	0	33	0	0
MGA:23269	41	1	29	0	1
GLTPD2:388323	10	0	10	0	0
DAZAP2:9802	5	0	5	0	0
PARD3B:117583	49	0	46	0	0
HELZ:9931	37	1	35	0	1
TMEM158:25907	11	0	11	0	0
APOBR:55911	12	0	10	0	0
PHTF2:57157	8	0	8	0	0
MAPT:4137|STH:246744	6	0	6	0	0
SLC10A1:6554	84	0	59	1	0
SLC38A10:124565	31	0	31	0	0
STK19:8859	10	0	7	0	1
EPAS1:2034	1030	4	462	0	4
TNNT3:7140	203	2	52	1	2
SERPINA6:866	16	0	13	2	0
TNFSF14:8740	8	0	5	0	0
OR4D11:219986	11	0	11	0	0
UST:10090|UST-AS1:100128176	1	0	1	0	0
KLF5:688	14	0	13	1	0
STAU2:27067|STAU2-AS1:100128126	1	0	1	0	0
MAP3K4:4216	36	0	34	0	0
RHOG:391	3	0	3	0	0
PRELID3A:10650	3	0	3	0	0
ABHD14B:84836	3	0	3	0	0
PRNP:5621	153	16	53	7	16
MTMR8:55613	23	0	23	0	0
HDAC8:55869	215	29	57	30	35
TRIM22:10346	9	0	7	0	0
MT-TF:4558	38	0	0	0	8
RET:5979|MCS+9.7:106736613|LOC110121502:110121502	8	0	0	0	0
PPP1CB:5500	179	9	31	0	9
ZC3H8:84524|FBLN7:129804	7	0	7	0	0
ZNF669:79862	19	0	19	0	0
ZRANB3:84083	17	0	14	0	0
LIPC:3990	184	3	74	1	3
SLFN13:146857	38	0	37	0	0
ZNF709:163051	7	0	7	0	0
LAGE3:8270	41	1	27	1	2
ACADS:35	370	13	144	34	18
AZIN1:51582	8	0	6	0	0
LDHD:197257	24	3	17	0	3
DENND3:22898	49	0	37	1	0
IFNE:338376|MIR31HG:554202	5	0	5	0	0
ZNF300:91975|IRGM:345611	15	0	13	0	0
HPS5:11234	615	3	254	32	7
CELF3:11189|RIIAD1:284485	1	0	1	0	0
IMPDH1:3614	502	10	185	1	10
FUT4:2526|PIWIL4-AS1:105369438	4	0	4	0	0
TFAP4:7023	5	0	5	0	0
CACNA2D3:55799|LRTM1:57408	10	0	7	0	0
GIMAP1:170575|GIMAP1-GIMAP5:100527949	4	0	3	0	0
TGFB3:7043|IFT43:112752	2	0	0	0	0
TRMT1:55621	83	3	39	13	5
HAND1:9421	91	0	51	0	0
TSSK4:283629	7	0	6	0	0
SBSN:374897	22	0	21	0	0
ADCY4:196883	24	0	23	0	0
SPA17:53340|SIAE:54414	4	0	4	0	0
GNRH1:2796	41	1	5	2	1
SREK1:140890	5	0	5	0	0
RPP25L:138716	2	0	2	0	0
MAST4:375449	76	3	64	0	3
ERMARD:55780|DYNLT2:6991	1	0	0	0	0
ZC3H3:23144	37	0	37	0	0
IDE:3416	24	0	18	0	0
NELL2:4753	20	0	20	0	0
TMEM92:162461	6	0	5	0	1
RPS15A:6210	9	0	1	0	1
CARMIL2:146206	714	4	331	27	5
SCUBE3:222663	38	2	30	5	2
SLC17A5:26503	470	8	89	67	17
RNF170:81790	23	1	12	2	3
HSPA12A:259217	19	0	19	0	0
BCL7B:9275	1	0	1	0	0
FAM227B:196951	7	0	6	0	0
ANKRD1:27063	414	0	166	0	0
CASC3:22794	15	0	15	0	0
EVA1A:84141	8	0	8	0	0
MRPL15:29088	8	0	7	0	0
KRTAP4-1:85285	4	0	4	0	0
PDHA1:5160|MAP3K15:389840	35	0	4	0	0
SPTB:6710	563	9	237	122	18
CPN1:1369	16	0	14	1	0
TLL1:7092|LOC123493235:123493235	2	0	2	0	0
TMEM18:129787	6	0	5	0	0
SEMA7A:8482	22	1	20	0	1
SYT4:6860	11	0	10	0	0
OTOA:146183	288	1	103	22	4
GSDMB:55876	5	0	4	0	0
TTC13:79573	15	0	15	0	0
FRMD8:83786	19	0	18	0	0
